        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8.038048E-02  5.851791E-01 -6.218676E-03  1.453110E-01 -1.614552E-03
  8.450171E-02  6.078406E-01 -6.451591E-03  1.508532E-01 -1.678422E-03
  8.883424E-02  6.310014E-01 -6.688928E-03  1.565030E-01 -1.743877E-03
  9.338890E-02  6.546331E-01 -6.930329E-03  1.622509E-01 -1.810863E-03
  9.817708E-02  6.787021E-01 -7.175381E-03  1.680857E-01 -1.879310E-03
  1.032108E-01  7.031697E-01 -7.423614E-03  1.739946E-01 -1.949137E-03
  1.085025E-01  7.279911E-01 -7.674499E-03  1.799627E-01 -2.020251E-03
  1.140656E-01  7.531157E-01 -7.927443E-03  1.859734E-01 -2.092539E-03
  1.199139E-01  7.784862E-01 -8.181788E-03  1.920077E-01 -2.165877E-03
  1.260621E-01  8.040387E-01 -8.436804E-03  1.980445E-01 -2.240120E-03
  1.325254E-01  8.297020E-01 -8.691693E-03  2.040601E-01 -2.315107E-03
  1.393202E-01  8.553978E-01 -8.945583E-03  2.100282E-01 -2.390658E-03
  1.464633E-01  8.810398E-01 -9.197527E-03  2.159199E-01 -2.466571E-03
  1.539727E-01  9.065343E-01 -9.446504E-03  2.217034E-01 -2.542627E-03
  1.618671E-01  9.317793E-01 -9.691416E-03  2.273437E-01 -2.618583E-03
  1.701662E-01  9.566651E-01 -9.931094E-03  2.328030E-01 -2.694173E-03
  1.788909E-01  9.810738E-01 -1.016429E-02  2.380399E-01 -2.769109E-03
  1.880628E-01  1.004880E+00 -1.038970E-02  2.430100E-01 -2.843083E-03
  1.977050E-01  1.027950E+00 -1.060593E-02  2.476653E-01 -2.915759E-03
  2.078416E-01  1.050143E+00 -1.081156E-02  2.519546E-01 -2.986781E-03
  2.184979E-01  1.071312E+00 -1.100508E-02  2.558230E-01 -3.055768E-03
  2.297006E-01  1.091304E+00 -1.118496E-02  2.592125E-01 -3.122319E-03
  2.414776E-01  1.109959E+00 -1.134963E-02  2.620615E-01 -3.186009E-03
  2.538585E-01  1.127116E+00 -1.149749E-02  2.643055E-01 -3.246394E-03
  2.668741E-01  1.142606E+00 -1.162694E-02  2.658767E-01 -3.303011E-03
  2.805571E-01  1.156263E+00 -1.173637E-02  2.667047E-01 -3.355379E-03
  2.949416E-01  1.167919E+00 -1.182421E-02  2.667165E-01 -3.403004E-03
  3.100636E-01  1.177405E+00 -1.188893E-02  2.658373E-01 -3.445378E-03
  3.259609E-01  1.184561E+00 -1.192904E-02  2.639903E-01 -3.481987E-03
  3.426734E-01  1.189227E+00 -1.194317E-02  2.610978E-01 -3.512311E-03
  3.602426E-01  1.191257E+00 -1.193003E-02  2.570819E-01 -3.535830E-03
  3.787127E-01  1.190510E+00 -1.188848E-02  2.518647E-01 -3.552026E-03
  3.981297E-01  1.186862E+00 -1.181753E-02  2.453697E-01 -3.560394E-03
  4.185423E-01  1.180204E+00 -1.171637E-02  2.375223E-01 -3.560442E-03
  4.400015E-01  1.170447E+00 -1.158443E-02  2.282515E-01 -3.551700E-03
  4.625609E-01  1.157522E+00 -1.142133E-02  2.174902E-01 -3.533727E-03
  4.862769E-01  1.141388E+00 -1.122699E-02  2.051773E-01 -3.506117E-03
  5.112089E-01  1.122026E+00 -1.100159E-02  1.912585E-01 -3.468506E-03
  5.374192E-01  1.099453E+00 -1.074562E-02  1.756881E-01 -3.420580E-03
  5.649733E-01  1.073713E+00 -1.045988E-02  1.584304E-01 -3.362086E-03
  5.939401E-01  1.044888E+00 -1.014551E-02  1.394611E-01 -3.292832E-03
  6.243921E-01  1.013092E+00 -9.803966E-03  1.187694E-01 -3.212704E-03
  6.564054E-01  9.784772E-01 -9.437062E-03  9.635945E-02 -3.121668E-03
  6.900601E-01  9.412315E-01 -9.046932E-03  7.225175E-02 -3.019777E-03
  7.254402E-01  9.015786E-01 -8.636029E-03  4.648518E-02 -2.907181E-03
  7.626344E-01  8.597768E-01 -8.207106E-03  1.911835E-02 -2.784130E-03
  8.017355E-01  8.161165E-01 -7.763187E-03 -9.768955E-03 -2.650981E-03
  8.428414E-01  7.709176E-01 -7.307529E-03 -4.007450E-02 -2.508201E-03
  8.860549E-01  7.245254E-01 -6.843584E-03 -7.167253E-02 -2.356371E-03
  9.314839E-01  6.773057E-01 -6.374944E-03 -1.044130E-01 -2.196185E-03
  9.792421E-01  6.296393E-01 -5.905287E-03 -1.381209E-01 -2.028454E-03
  1.029449E+00  5.819157E-01 -5.438315E-03 -1.725967E-01 -1.854100E-03
  1.082230E+00  5.345261E-01 -4.977686E-03 -2.076158E-01 -1.674154E-03
  1.137717E+00  4.878564E-01 -4.526952E-03 -2.429302E-01 -1.489749E-03
  1.196049E+00  4.422793E-01 -4.089484E-03 -2.782693E-01 -1.302114E-03
  1.257372E+00  3.981469E-01 -3.668409E-03 -3.133419E-01 -1.112563E-03
  1.321839E+00  3.557837E-01 -3.266549E-03 -3.478388E-01 -9.224803E-04
  1.389611E+00  3.154795E-01 -2.886362E-03 -3.814359E-01 -7.333084E-04
  1.460858E+00  2.774835E-01 -2.529899E-03 -4.137981E-01 -5.465302E-04
  1.535758E+00  2.419996E-01 -2.198763E-03 -4.445836E-01 -3.636497E-04
  1.614498E+00  2.091826E-01 -1.894088E-03 -4.734489E-01 -1.861721E-04
  1.697275E+00  1.791359E-01 -1.616527E-03 -5.000547E-01 -1.558053E-05
  1.784296E+00  1.519111E-01 -1.366255E-03 -5.240718E-01  1.466867E-04
  1.875779E+00  1.275086E-01 -1.142987E-03 -5.451877E-01  2.992610E-04
  1.971952E+00  1.058802E-01 -9.460100E-04 -5.631138E-01  4.408683E-04
  2.073056E+00  8.693350E-02 -7.742268E-04 -5.775916E-01  5.703535E-04
  2.179344E+00  7.053693E-02 -6.262095E-04 -5.884004E-01  6.867047E-04
  2.291082E+00  5.652625E-02 -5.002636E-04 -5.953638E-01  7.890755E-04
  2.408548E+00  4.471183E-02 -3.944948E-04 -5.983557E-01  8.768059E-04
  2.532037E+00  3.488622E-02 -3.068800E-04 -5.973062E-01  9.494397E-04
  2.661857E+00  2.683186E-02 -2.353358E-04 -5.922060E-01  1.006739E-03
  2.798334E+00  2.032843E-02 -1.777834E-04 -5.831100E-01  1.048695E-03
  2.941807E+00  1.515961E-02 -1.322068E-04 -5.701390E-01  1.075531E-03
  3.092637E+00  1.111888E-02 -9.670187E-05 -5.534806E-01  1.087705E-03
  3.251200E+00  8.014261E-03 -6.951440E-05 -5.333871E-01  1.085904E-03
  3.417893E+00  5.671744E-03 -4.906770E-05 -5.101727E-01  1.071029E-03
  3.593132E+00  3.937517E-03 -3.397817E-05 -4.842079E-01  1.044182E-03
  3.777355E+00  2.678934E-03 -2.306051E-05 -4.559119E-01  1.006635E-03
  3.971025E+00  1.784410E-03 -1.532365E-05 -4.257440E-01  9.598089E-04
