        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)        P(3d-)        Q(3d-)         P(3d)         Q(3d)         P(4s)         Q(4s)        P(4p-)        Q(4p-)         P(4p)         Q(4p)        P(4d-)        Q(4d-)         P(4d)         Q(4d)         P(5s)         Q(5s)        P(5p-)        Q(5p-)         P(5p)         Q(5p)
  4.485063E-05  5.363065E-02 -4.077438E-03  1.865201E-02 -1.420253E-03  2.528371E-04  3.150292E-03  9.728394E-06 -4.404990E-07  8.408107E-03 -6.403779E-04  1.191476E-04  1.484248E-03  4.631074E-06 -2.097362E-07  1.182743E-08  2.476862E-07  5.466261E-10 -1.760331E-11  3.869265E-03 -2.947048E-04  5.307845E-05  6.611830E-04  2.057424E-06 -9.318224E-08  4.948433E-09  1.036253E-07  2.282500E-10 -7.350696E-12  1.548567E-03 -1.179486E-04  1.895639E-05  2.361327E-04  7.256466E-07 -3.286529E-08
  4.715207E-05  5.633008E-02 -4.487084E-03  1.959078E-02 -1.562948E-03  2.782938E-04  3.308853E-03  1.074643E-05 -5.093326E-07  8.831290E-03 -7.047177E-04  1.311439E-04  1.558952E-03  5.115695E-06 -2.425103E-07  1.367883E-08  2.736056E-07  6.349147E-10 -2.139144E-11  4.064007E-03 -3.243143E-04  5.842265E-05  6.944614E-04  2.272724E-06 -1.077432E-07  5.723032E-09  1.144693E-07  2.651159E-10 -8.932524E-12  1.626506E-03 -1.297991E-04  2.086502E-05  2.480176E-04  8.015822E-07 -3.800094E-08
  4.957151E-05  5.916008E-02 -4.935559E-03  2.057495E-02 -1.719169E-03  3.061762E-04  3.475082E-03  1.187034E-05 -5.886028E-07  9.274937E-03 -7.751568E-04  1.442834E-04  1.637270E-03  5.650715E-06 -2.802538E-07  1.581187E-08  3.022205E-07  7.374319E-10 -2.597956E-11  4.268165E-03 -3.567308E-04  6.427609E-05  7.293492E-04  2.510415E-06 -1.245120E-07  6.615470E-09  1.264410E-07  3.079231E-10 -1.084841E-11  1.708215E-03 -1.427730E-04  2.295551E-05  2.604773E-04  8.854149E-07 -4.391528E-08
  5.211499E-05  6.212625E-02 -5.426022E-03  2.160646E-02 -1.890018E-03  3.366847E-04  3.649310E-03  1.311101E-05 -6.798000E-07  9.739925E-03 -8.521917E-04  1.586604E-04  1.719356E-03  6.241319E-06 -3.236762E-07  1.826708E-08  3.338084E-07  8.564636E-10 -3.153125E-11  4.482144E-03 -3.921827E-04  7.068083E-05  7.659157E-04  2.772799E-06 -1.438039E-07  7.642695E-09  1.396565E-07  3.576262E-10 -1.316666E-11  1.793854E-03 -1.569618E-04  2.524289E-05  2.735365E-04  9.779569E-07 -5.071950E-08
  5.478889E-05  6.523436E-02 -5.961764E-03  2.268733E-02 -2.076642E-03  3.700289E-04  3.831876E-03  1.448044E-05 -7.846005E-07  1.022716E-02 -9.363396E-04  1.743737E-04  1.805370E-03  6.893214E-06 -3.735757E-07  2.109008E-08  3.686744E-07  9.946615E-10 -3.824159E-11  4.706360E-03 -4.309080E-04  7.768091E-05  8.042319E-04  3.062413E-06 -1.659734E-07  8.823804E-09  1.542435E-07  4.153323E-10 -1.596873E-11  1.883591E-03 -1.724607E-04  2.774290E-05  2.872206E-04  1.080103E-06 -5.853868E-08
  5.759987E-05  6.849035E-02 -6.546184E-03  2.381960E-02 -2.280226E-03  4.064265E-04  4.023128E-03  1.599182E-05 -9.048807E-07  1.073757E-02 -1.028135E-03  1.915260E-04  1.895476E-03  7.612685E-06 -4.308458E-07  2.433211E-08  4.071549E-07  1.155101E-09 -4.634253E-11  4.941241E-03 -4.731527E-04  8.532202E-05  8.443712E-04  3.382049E-06 -1.914176E-07  1.018022E-08  1.703427E-07  4.823256E-10 -1.935149E-11  1.977595E-03 -1.893681E-04  3.047184E-05  3.015558E-04  1.192837E-06 -6.751283E-08
  6.055498E-05  7.190033E-02 -7.182750E-03  2.500541E-02 -2.501978E-03  4.461010E-04  4.223425E-03  1.765969E-05 -1.042731E-06  1.127211E-02 -1.128122E-03  2.102226E-04  1.989843E-03  8.406651E-06 -4.964816E-07  2.805036E-08  4.496198E-07  1.341349E-09 -5.610888E-11  5.187226E-03 -5.191676E-04  9.365107E-05  8.864087E-04  3.734780E-06 -2.205786E-07  1.173589E-08  1.881089E-07  5.600954E-10 -2.342968E-11  2.076044E-03 -2.077845E-04  3.344647E-05  3.165690E-04  1.317244E-06 -7.779789E-08
  6.366160E-05  7.547055E-02 -7.874943E-03  2.624693E-02 -2.743114E-03  4.892787E-04  4.433136E-03  1.950005E-05 -1.200463E-06  1.183176E-02 -1.236850E-03  2.305700E-04  2.088646E-03  9.282723E-06 -5.715847E-07  3.230834E-08  4.964763E-07  1.557541E-09 -6.786491E-11  5.444767E-03 -5.692046E-04  1.027156E-04  9.304219E-04  4.123988E-06 -2.539458E-07  1.351738E-08  2.077124E-07  6.503689E-10 -2.833871E-11  2.179118E-03 -2.278106E-04  3.668376E-05  3.322877E-04  1.454516E-06 -8.956646E-08
  6.692750E-05  7.920749E-02 -8.626195E-03  2.754640E-02 -3.004828E-03  5.361849E-04  4.652641E-03  2.153049E-05 -1.380620E-06  1.241754E-02 -1.354857E-03  2.526746E-04  2.192063E-03  1.024928E-05 -6.573651E-07  3.717614E-08  5.481729E-07  1.808474E-09 -8.199139E-11  5.714330E-03 -6.235122E-04  1.125629E-04  9.764907E-04  4.553396E-06 -2.920567E-07  1.555400E-08  2.293408E-07  7.551487E-10 -3.423759E-11  2.287002E-03 -2.495460E-04  4.020062E-05  3.487405E-04  1.605967E-06 -1.030082E-07
  7.036084E-05  8.311781E-02 -9.439793E-03  2.890614E-02 -3.288269E-03  5.870393E-04  4.882334E-03  2.377040E-05 -1.585969E-06  1.303048E-02 -1.482661E-03  2.766398E-04  2.300280E-03  1.131555E-05 -7.551408E-07  4.273043E-08  6.052027E-07  2.099708E-09 -9.893303E-11  5.996393E-03 -6.823285E-04  1.232391E-04  1.024697E-03  5.027100E-06 -3.354970E-07  1.787785E-08  2.532006E-07  8.767571E-10 -4.131202E-11  2.399890E-03 -2.730858E-04  4.401351E-05  3.659568E-04  1.773041E-06 -1.183295E-07
  7.397022E-05  8.720839E-02 -1.031878E-02  3.032854E-02 -3.594498E-03  6.420491E-04  5.122619E-03  2.624108E-05 -1.819491E-06  1.367166E-02 -1.620740E-03  3.025634E-04  2.413487E-03  1.249168E-05 -8.663317E-07  4.905434E-08  6.681090E-07  2.437694E-09 -1.192058E-10  6.291452E-03 -7.458738E-04  1.347877E-04  1.075127E-03  5.549612E-06 -3.848975E-07  2.052370E-08  2.795189E-07  1.017887E-09 -4.977746E-11  2.517980E-03 -2.985183E-04  4.813798E-05  3.839671E-04  1.957329E-06 -1.357530E-07
  7.776465E-05  9.148640E-02 -1.126580E-02  3.181608E-02 -3.924442E-03  7.014020E-04  5.373921E-03  2.896603E-05 -2.084359E-06  1.434221E-02 -1.769514E-03  3.305338E-04  2.531883E-03  1.378884E-05 -9.924483E-07  5.623699E-08  7.374898E-07  2.829906E-09 -1.434040E-10  6.600025E-03 -8.143405E-04  1.472482E-04  1.127868E-03  6.125895E-06 -4.409293E-07  2.352883E-08  3.085459E-07  1.181659E-09 -5.988205E-11  2.641477E-03 -3.259205E-04  5.258809E-05  4.028029E-04  2.160582E-06 -1.555154E-07
  8.175363E-05  9.595932E-02 -1.228297E-02  3.337136E-02 -4.278839E-03  7.652567E-04  5.636680E-03  3.197110E-05 -2.383894E-06  1.504329E-02 -1.929314E-03  3.606259E-04  2.655677E-03  1.521935E-05 -1.135072E-06  6.437262E-08  8.140037E-07  3.285016E-09 -1.722059E-10  6.922648E-03 -8.878820E-04  1.606538E-04  1.183014E-03  6.761419E-06 -5.042953E-07  2.693269E-08  3.405572E-07  1.371696E-09 -7.190910E-11  2.770598E-03 -3.553538E-04  5.737578E-05  4.224975E-04  2.384729E-06 -1.778646E-07
  8.594713E-05  1.006350E-01 -1.337168E-02  3.499712E-02 -4.658179E-03  8.337336E-04  5.911364E-03  3.528477E-05 -2.721510E-06  1.577613E-02 -2.100363E-03  3.928963E-04  2.785089E-03  1.679676E-05 -1.295830E-06  7.355939E-08  8.983766E-07  3.813079E-09 -2.063788E-10  7.259889E-03 -9.666001E-04  1.750299E-04  1.240662E-03  7.462207E-06 -5.757177E-07  3.077632E-08  3.758565E-07  1.592194E-09 -8.617894E-11  2.905569E-03 -3.868589E-04  6.251006E-05  4.430858E-04  2.631895E-06 -2.030552E-07
  9.035563E-05  1.055219E-01 -1.453243E-02  3.669625E-02 -5.062643E-03  9.069043E-04  6.198467E-03  3.893847E-05 -3.100642E-06  1.654205E-02 -2.282741E-03  4.273790E-04  2.920351E-03  1.853604E-05 -1.476357E-06  8.389775E-08  9.914087E-07  4.425754E-09 -2.467811E-10  7.612348E-03 -1.050533E-03  1.903916E-04  1.300917E-03  8.234903E-06 -6.559236E-07  3.510178E-08  4.147786E-07  1.848023E-09 -1.030501E-10  3.046631E-03 -4.204509E-04  6.799631E-05  4.646048E-04  2.904422E-06 -2.313438E-07
  9.499016E-05  1.106288E-01 -1.576470E-02  3.847184E-02 -5.492053E-03  9.847844E-04  6.498519E-03  4.296684E-05 -3.524672E-06  1.734243E-02 -2.476370E-03  4.640813E-04  3.061714E-03  2.045366E-05 -1.678264E-06  9.548888E-08  1.093983E-06  5.136569E-09 -2.943643E-10  7.980667E-03 -1.139643E-03  2.067420E-04  1.363889E-03  9.086833E-06 -7.456285E-07  3.995139E-08  4.576929E-07  2.144832E-09 -1.229198E-10  3.194040E-03 -4.561153E-04  7.383572E-05  4.870943E-04  3.204895E-06 -2.629827E-07
  9.986231E-05  1.159653E-01 -1.706689E-02  4.032723E-02 -5.945862E-03  1.067331E-03  6.812091E-03  4.740811E-05 -3.996869E-06  1.817878E-02 -2.681003E-03  5.029831E-04  3.209445E-03  2.256784E-05 -1.903109E-06  1.084335E-07  1.207074E-06  5.961217E-09 -3.501755E-10  8.365535E-03 -1.233817E-03  2.240724E-04  1.429697E-03  1.002609E-05 -8.455249E-07  4.536732E-08  5.050071E-07  2.489173E-09 -1.462254E-10  3.348073E-03 -4.938065E-04  8.002509E-05  5.105970E-04  3.536166E-06 -2.982162E-07
  1.049843E-04  1.215418E-01 -1.843645E-02  4.226599E-02 -6.423190E-03  1.154451E-03  7.139797E-03  5.230454E-05 -4.520399E-06  1.905270E-02 -2.896245E-03  5.440405E-04  3.363835E-03  2.489868E-05 -2.152400E-06  1.228326E-07  1.331759E-06  6.917908E-09 -4.153674E-10  8.767695E-03 -1.332874E-03  2.423632E-04  1.498472E-03  1.106159E-05 -9.562824E-07  5.139173E-08  5.571718E-07  2.888650E-09 -1.734482E-10  3.509026E-03 -5.334517E-04  8.655745E-05  5.351590E-04  3.901385E-06 -3.372803E-07
  1.103688E-04  1.273694E-01 -1.987024E-02  4.429196E-02 -6.922956E-03  1.246022E-03  7.482301E-03  5.770276E-05 -5.098422E-06  1.996594E-02 -3.121607E-03  5.871962E-04  3.525196E-03  2.746838E-05 -2.427642E-06  1.387899E-07  1.469227E-06  8.027775E-09 -4.912220E-10  9.187945E-03 -1.436589E-03  2.615887E-04  1.570352E-03  1.220322E-05 -1.078570E-06  5.806816E-08  6.146844E-07  3.352087E-09 -2.051236E-10  3.677219E-03 -5.749614E-04  9.342366E-05  5.608300E-04  4.304033E-06 -3.804113E-07
  1.160294E-04  1.334599E-01 -2.136511E-02  4.640927E-02 -7.444071E-03  1.341927E-03  7.840309E-03  6.365429E-05 -5.734319E-06  2.092034E-02 -3.356601E-03  6.323950E-04  3.693860E-03  3.030147E-05 -2.730448E-06  1.564190E-07  1.620791E-06  9.315341E-09 -5.791941E-10  9.627137E-03 -1.544737E-03  2.817245E-04  1.645486E-03  1.346186E-05 -1.213105E-06  6.544403E-08  6.780945E-07  3.889723E-09 -2.418592E-10  3.852993E-03 -6.182452E-04  1.006149E-04  5.876628E-04  4.747949E-06 -4.278617E-07
  1.219803E-04  1.398257E-01 -2.291849E-02  4.862224E-02 -7.985656E-03  1.442090E-03  8.214570E-03  7.021598E-05 -6.431994E-06  2.191785E-02 -3.600830E-03  6.796016E-04  3.870180E-03  3.342501E-05 -3.062677E-06  1.758508E-07  1.787901E-06  1.080906E-08 -6.809754E-10  1.008617E-02 -1.657136E-03  3.027548E-04  1.724030E-03  1.484953E-05 -1.360713E-06  7.357416E-08  7.480088E-07  4.513442E-09 -2.843614E-10  4.036707E-03 -6.632303E-04  1.081257E-04  6.157137E-04  5.237376E-06 -4.799231E-07
  1.282363E-04  1.464801E-01 -2.452890E-02  5.093542E-02 -8.547203E-03  1.546508E-03  8.605868E-03  7.745055E-05 -7.196161E-06  2.296053E-02 -3.854066E-03  7.288139E-04  4.054526E-03  3.686885E-05 -3.426577E-06  1.972419E-07  1.972157E-06  1.254195E-08 -7.985667E-10  1.056599E-02 -1.773680E-03  3.246787E-04  1.806149E-03  1.637950E-05 -1.522392E-06  8.252410E-08  8.250964E-07  5.237029E-09 -3.334657E-10  4.228740E-03 -7.098747E-04  1.159556E-04  6.450413E-04  5.776992E-06 -5.369474E-07
  1.348130E-04  1.534367E-01 -2.619608E-02  5.335355E-02 -9.128638E-03  1.655257E-03  9.015020E-03  8.542717E-05 -8.032537E-06  2.405051E-02 -4.116277E-03  7.800683E-04  4.247283E-03  4.066592E-05 -3.824871E-06  2.207806E-07  2.175323E-06  1.455232E-08 -9.343499E-10  1.106757E-02 -1.894355E-03  3.475124E-04  1.892014E-03  1.806640E-05 -1.699353E-06  9.237257E-08  9.100954E-07  6.076479E-09 -3.901667E-10  4.429484E-03 -7.581725E-04  1.241105E-04  6.757068E-04  6.371954E-06 -5.993619E-07
  1.417269E-04  1.607096E-01 -2.792096E-02  5.588155E-02 -9.730296E-03  1.768491E-03  9.442876E-03  9.422207E-05 -8.947936E-06  2.519001E-02 -4.387614E-03  8.334378E-04  4.448849E-03  4.485250E-05 -4.260805E-06  2.466894E-07  2.399344E-06  1.688460E-08 -1.091153E-09  1.159194E-02 -2.019231E-03  3.712885E-04  1.981804E-03  1.992634E-05 -1.893039E-06  1.032128E-07  1.003819E-06  7.050347E-09 -4.556455E-10  4.639347E-03 -8.081517E-04  1.326019E-04  7.077740E-04  7.027948E-06 -6.676751E-07
  1.489953E-04  1.683136E-01 -2.970541E-02  5.852450E-02 -1.035285E-02  1.886432E-03  9.890316E-03  1.039193E-04 -9.950280E-06  2.638132E-02 -4.668381E-03  8.890268E-04  4.659641E-03  4.946859E-05 -4.738157E-06  2.752275E-07  2.646363E-06  1.959034E-08 -1.272312E-09  1.214014E-02 -2.148448E-03  3.960535E-04  2.075703E-03  2.197709E-05 -2.105127E-06  1.151530E-07  1.107165E-06  8.180155E-09 -5.312956E-10  4.858752E-03 -8.598680E-04  1.414465E-04  7.413087E-04  7.751242E-06 -7.424789E-07
  1.566363E-04  1.762639E-01 -3.155205E-02  6.128773E-02 -1.099721E-02  2.009355E-03  1.035826E-02  1.146114E-04 -1.104860E-05  2.762683E-02 -4.958994E-03  9.469650E-04  4.880090E-03  5.455827E-05 -5.261229E-06  3.066910E-07  2.918743E-06  2.272932E-08 -1.481742E-09  1.271329E-02 -2.282197E-03  4.218651E-04  2.173904E-03  2.423825E-05 -2.337530E-06  1.283173E-07  1.221121E-06  9.490871E-09 -6.187511E-10  5.088138E-03 -9.133984E-04  1.506649E-04  7.763797E-04  8.548743E-06 -8.244479E-07
  1.646691E-04  1.845765E-01 -3.346398E-02  6.417671E-02 -1.166449E-02  2.137577E-03  1.084766E-02  1.264005E-04 -1.225306E-05  2.892901E-02 -5.259952E-03  1.007402E-03  5.110645E-03  6.017013E-05 -5.834858E-06  3.414151E-07  3.219089E-06  2.637091E-08 -1.724008E-09  1.331253E-02 -2.420708E-03  4.487901E-04  2.276606E-03  2.673138E-05 -2.592397E-06  1.428459E-07  1.346777E-06  1.101146E-08 -7.199193E-10  5.327963E-03 -9.688346E-04  1.602810E-04  8.130584E-04  9.428062E-06 -9.143400E-07
  1.731138E-04  1.932679E-01 -3.544472E-02  6.719720E-02 -1.235593E-02  2.271450E-03  1.135950E-02  1.393991E-04 -1.357492E-05  3.029046E-02 -5.571814E-03  1.070505E-03  5.351773E-03  6.635771E-05 -6.464421E-06  3.797764E-07  3.550270E-06  3.059556E-08 -2.004423E-09  1.393903E-02 -2.564237E-03  4.769027E-04  2.384019E-03  2.948029E-05 -2.872117E-06  1.588963E-07  1.485334E-06  1.277550E-08 -8.370187E-10  5.578701E-03 -1.026280E-03  1.703212E-04  8.514192E-04  1.039759E-05 -1.012998E-06
  1.819914E-04  2.023553E-01 -3.749801E-02  7.035514E-02 -1.307285E-02  2.411360E-03  1.189483E-02  1.537311E-04 -1.502669E-05  3.171386E-02 -5.895180E-03  1.136453E-03  5.603963E-03  7.318000E-05 -7.155871E-06  4.221959E-07  3.915451E-06  3.549657E-08 -2.329156E-09  1.459403E-02 -2.713063E-03  5.062834E-04  2.496359E-03  3.251117E-05 -3.179336E-06  1.766448E-07  1.638115E-06  1.482197E-08 -9.726253E-10  5.840848E-03 -1.085844E-03  1.808143E-04  8.915397E-04  1.146657E-05 -1.121355E-06
  1.913242E-04  2.118567E-01 -3.962784E-02  7.365674E-02 -1.381666E-02  2.557717E-03  1.245473E-02  1.695332E-04 -1.662212E-05  3.320199E-02 -6.230688E-03  1.205443E-03  5.867724E-03  8.070205E-05 -7.915770E-06  4.691441E-07  4.318120E-06  4.118219E-08 -2.705360E-09  1.527883E-02 -2.867478E-03  5.370191E-04  2.613852E-03  3.585293E-05 -3.516969E-06  1.962881E-07  1.806580E-06  1.719605E-08 -1.129727E-09  6.114917E-03 -1.147646E-03  1.917913E-04  9.335008E-04  1.264520E-05 -1.240439E-06
  2.011355E-04  2.217906E-01 -4.183837E-02  7.710847E-02 -1.458885E-02  2.710962E-03  1.304031E-02  1.869559E-04 -1.837638E-05  3.475778E-02 -6.579003E-03  1.277681E-03  6.143584E-03  8.899552E-05 -8.751342E-06  5.211456E-07  4.762121E-06  4.777794E-08 -3.141331E-09  1.599475E-02 -3.027788E-03  5.692022E-04  2.736736E-03  3.953739E-05 -3.888227E-06  2.180458E-07  1.992336E-06  1.995017E-08 -1.311787E-09  6.401445E-03 -1.211808E-03  2.032853E-04  9.773869E-04  1.394469E-05 -1.371383E-06
  2.114499E-04  2.321766E-01 -4.413393E-02  8.071704E-02 -1.539093E-02  2.871567E-03  1.365276E-02  2.061651E-04 -2.030615E-05  3.638424E-02 -6.940821E-03  1.353391E-03  6.432099E-03  9.813937E-05 -9.670536E-06  5.787859E-07  5.251690E-06  5.542944E-08 -3.646682E-09  1.674320E-02 -3.194314E-03  6.029318E-04  2.865256E-03  4.359965E-05 -4.296642E-06  2.421630E-07  2.197157E-06  2.314513E-08 -1.522822E-09  6.700989E-03 -1.278457E-03  2.153315E-04  1.023286E-03  1.537743E-05 -1.515433E-06
  2.222930E-04  2.430349E-01 -4.651900E-02  8.448945E-02 -1.622451E-02  3.040031E-03  1.429330E-02  2.273436E-04 -2.242978E-05  3.808454E-02 -7.316859E-03  1.432807E-03  6.733843E-03  1.082206E-04 -1.068210E-05  6.427186E-07  5.791498E-06  6.430556E-08 -4.232558E-09  1.752562E-02 -3.367387E-03  6.383130E-04  2.999669E-03  4.807835E-05 -4.746101E-06  2.689130E-07  2.422997E-06  2.685144E-08 -1.767484E-09  7.014130E-03 -1.347727E-03  2.279677E-04  1.071289E-03  1.695705E-05 -1.673959E-06
  2.336922E-04  2.543865E-01 -4.899823E-02  8.843299E-02 -1.709123E-02  3.216889E-03  1.496321E-02  2.506930E-04 -2.476743E-05  3.986195E-02 -7.707865E-03  1.516182E-03  7.049419E-03  1.193352E-04 -1.179565E-05  7.136737E-07  6.386690E-06  7.460217E-08 -4.911876E-09  1.834353E-02 -3.547350E-03  6.754584E-04  3.140243E-03  5.301611E-05 -5.240878E-06  2.986013E-07  2.672007E-06  3.115088E-08 -2.051170E-09  7.341471E-03 -1.419754E-03  2.412340E-04  1.121493E-03  1.869858E-05 -1.848469E-06
  2.456757E-04  2.662534E-01 -5.157641E-02  9.255523E-02 -1.799281E-02  3.402711E-03  1.566382E-02  2.764352E-04 -2.734132E-05  4.171988E-02 -8.114612E-03  1.603785E-03  7.379453E-03  1.315887E-04 -1.302177E-05  7.924670E-07  7.042940E-06  8.654643E-08 -5.699611E-09  1.919848E-02 -3.734559E-03  7.144875E-04  3.287258E-03  5.845986E-05 -5.785678E-06  3.315694E-07  2.946562E-06  3.613832E-08 -2.380133E-09  7.683641E-03 -1.494682E-03  2.551730E-04  1.173997E-03  2.061857E-05 -2.040623E-06
  2.582737E-04  2.786584E-01 -5.425854E-02  9.686404E-02 -1.893102E-02  3.598105E-03  1.639652E-02  3.048148E-04 -3.017587E-05  4.366188E-02 -8.537902E-03  1.695903E-03  7.724600E-03  1.450976E-04 -1.437212E-05  8.800109E-07  7.766497E-06  1.004018E-07 -6.613124E-09  2.009212E-02 -3.929385E-03  7.555283E-04  3.441004E-03  6.446131E-05 -6.385678E-06  3.681989E-07  3.249276E-06  4.192375E-08 -2.761624E-09  8.041293E-03 -1.572658E-03  2.698305E-04  1.228905E-03  2.273526E-05 -2.252246E-06
  2.715175E-04  2.916252E-01 -5.704974E-02  1.013676E-01 -1.990769E-02  3.803720E-03  1.716276E-02  3.361012E-04 -3.329797E-05  4.569164E-02 -8.978566E-03  1.792843E-03  8.085540E-03  1.599901E-04 -1.585951E-05  9.773265E-07  8.564250E-06  1.164738E-07 -7.672542E-09  2.102614E-02 -4.132209E-03  7.987174E-04  3.601784E-03  7.107744E-05 -7.046574E-06  4.089172E-07  3.583031E-06  4.863476E-08 -3.204048E-09  8.415105E-03 -1.653836E-03  2.852552E-04  1.286326E-03  2.506874E-05 -2.485348E-06
  2.854404E-04  3.051784E-01 -5.995535E-02  1.060745E-01 -2.092472E-02  4.020251E-03  1.796404E-02  3.705913E-04 -3.673722E-05  4.781298E-02 -9.437465E-03  1.894932E-03  8.462984E-03  1.764075E-04 -1.749805E-05  1.085557E-06  9.443789E-06  1.351168E-07 -8.901200E-09  2.200230E-02 -4.343428E-03  8.442009E-04  3.769916E-03  7.837101E-05 -7.774639E-06  4.542028E-07  3.951003E-06  5.641929E-08 -3.717151E-09  8.805784E-03 -1.738374E-03  3.014995E-04  1.346371E-03  2.764115E-05 -2.742141E-06
  3.000772E-04  3.193437E-01 -6.298088E-02  1.109934E-01 -2.198410E-02  4.248442E-03  1.880193E-02  4.086121E-04 -4.052617E-05  5.002989E-02 -9.915494E-03  2.002521E-03  8.857670E-03  1.945055E-04 -1.930327E-05  1.205985E-06  1.041348E-05  1.567416E-07 -1.032615E-08  2.302244E-02 -4.563455E-03  8.921353E-04  3.945728E-03  8.641118E-05 -8.576776E-06  5.045919E-07  4.356690E-06  6.544892E-08 -4.312233E-09  9.214061E-03 -1.826437E-03  3.186190E-04  1.409160E-03  3.047688E-05 -3.025060E-06
  3.154644E-04  3.341477E-01 -6.613202E-02  1.161337E-01 -2.308787E-02  4.489090E-03  1.967808E-02  4.505238E-04 -4.470070E-05  5.234650E-02 -1.041358E-02  2.115986E-03  9.270369E-03  2.144554E-04 -2.129229E-05  1.340046E-06  1.148253E-05  1.818247E-07 -1.197876E-08  2.408845E-02 -4.792714E-03  9.426880E-04  4.129564E-03  9.527411E-05 -9.460585E-06  5.606857E-07  4.803949E-06  7.592260E-08 -5.002393E-09  9.640697E-03 -1.918196E-03  3.366737E-04  1.474813E-03  3.360280E-05 -3.336786E-06
  3.316405E-04  3.496180E-01 -6.941468E-02  1.215047E-01 -2.423813E-02  4.743048E-03  2.059418E-02  4.967232E-04 -4.930027E-05  5.476709E-02 -1.093267E-02  2.235731E-03  9.701883E-03  2.364462E-04 -2.348392E-05  1.489353E-06  1.266111E-05  2.109187E-07 -1.389540E-08  2.520230E-02 -5.031649E-03  9.960386E-04  4.321779E-03  1.050437E-04 -1.043444E-05  6.231589E-07  5.297026E-06  8.807105E-08 -5.802821E-09  1.008648E-02 -2.013828E-03  3.557277E-04  1.543460E-03  3.704848E-05 -3.680271E-06
  3.486459E-04  3.657834E-01 -7.283497E-02  1.271165E-01 -2.543711E-02  5.011233E-03  2.155202E-02  5.476474E-04 -5.436832E-05  5.729611E-02 -1.147378E-02  2.362188E-03  1.015305E-02  2.606858E-04 -2.589890E-05  1.655715E-06  1.396039E-05  2.446643E-07 -1.611822E-08  2.636605E-02 -5.280719E-03  1.052380E-03  4.522747E-03  1.158123E-04 -1.150754E-05  6.927687E-07  5.840602E-06  1.021618E-07 -6.731126E-09  1.055223E-02 -2.113515E-03  3.758498E-04  1.615232E-03  4.084653E-05 -4.058764E-06
  3.665233E-04  3.826735E-01 -7.639918E-02  1.329792E-01 -2.668706E-02  5.294628E-03  2.255342E-02  6.037775E-04 -5.995268E-05  5.993817E-02 -1.203793E-02  2.495820E-03  1.062473E-02  2.874033E-04 -2.856004E-05  1.841165E-06  1.539269E-05  2.838043E-07 -1.869610E-08  2.758180E-02 -5.540397E-03  1.111919E-03  4.732853E-03  1.276817E-04 -1.269004E-05  7.703661E-07  6.439833E-06  1.185050E-07 -7.807720E-09  1.103880E-02 -2.217450E-03  3.971139E-04  1.690268E-03  4.503282E-05 -4.475842E-06
  3.853172E-04  4.003193E-01 -8.011385E-02  1.391034E-01 -2.799034E-02  5.594290E-03  2.360033E-02  6.656436E-04 -6.610601E-05  6.269804E-02 -1.262619E-02  2.637128E-03  1.111783E-02  3.168509E-04 -3.149247E-05  2.047990E-06  1.697160E-05  3.292001E-07 -2.168571E-08  2.885177E-02 -5.811177E-03  1.174877E-03  4.952501E-03  1.407640E-04 -1.399310E-05  8.569073E-07  7.100396E-06  1.374603E-07 -9.056272E-09  1.154706E-02 -2.325828E-03  4.195994E-04  1.768712E-03  4.964687E-05 -4.935444E-06
  4.050748E-04  4.187528E-01 -8.398571E-02  1.455001E-01 -2.934941E-02  5.911356E-03  2.469473E-02  7.338293E-04 -7.288626E-05  6.558068E-02 -1.323967E-02  2.786647E-03  1.163329E-02  3.493063E-04 -3.472384E-05  2.278759E-06  1.871207E-05  3.818503E-07 -2.515272E-08  3.017821E-02 -6.093570E-03  1.241495E-03  5.182108E-03  1.551825E-04 -1.542901E-05  9.534678E-07  7.828549E-06  1.594448E-07 -1.050422E-08  1.207793E-02 -2.438854E-03  4.433918E-04  1.850712E-03  5.473221E-05 -5.441906E-06
